Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002AP","Dublin Raheny Saint Anne's Park","SPO.IE.IE002APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.678","ug/m3","84.55","2","Background","Suburban","-6.1726","53.3688","10.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE009GY","Galway Briarhill","SPO.IE.IE009GYSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","12.150","ug/m3","81.15","2","Traffic","Suburban","-8.9870","53.2921","45.0","Galway                                                                          ","IE004C1                                           ","73963","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001AP","Dublin Inchicore Davitt Road","SPO.IE.IE001APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","17.177","ug/m3","95.25","2","Traffic","Suburban","-6.3090","53.3363","10.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0036A","Dublin Ballyfermot Library","SPO.IE.IE0036ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.634","ug/m3","93.99","2","Background","Suburban","-6.3523","53.3405","43.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE005AP","Dublin Kilmainham St. John's Road West","SPO.IE.IE005APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","13.337","ug/m3","95.56","2","Traffic","Urban","-6.2948","53.3458","7.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.975","ug/m3","79.45","2","Background","Urban","-6.2672","53.3220","27.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001BP","Cork South Link Road Landfill","SPO.IE.IE001BPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","","ug/m3","0.00","3","Traffic","Suburban","-8.4750","51.9111","12.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001WD","Wateford Merchants Quay","SPO.IE.IE001WDSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","14.010","ug/m3","93.17","2","Traffic","Urban","-7.1179","52.2638","5.0","Waterford                                                                       ","IE005C1                                           ","46583","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002BP","Cork Bishopstown MTU","SPO.IE.IE002BPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.282","ug/m3","98.37","2","Background","Suburban","-8.5330","51.8841","21.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003AP","Dublin Finglas Mellowes Road","SPO.IE.IE003APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.255","ug/m3","98.03","2","Background","Suburban","-6.3053","53.3903","64.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE028D","Dublin Dublin Port","SPO.IE.IE028DSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","14.788","ug/m3","99.87","2","Traffic","Urban","-6.2039","53.3527","4.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0106A","Dublin Marino Brian Road","SPO.IE.IE0106ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","12.214","ug/m3","95.94","2","Background","Suburban","-6.2279","53.3682","14.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007GY","Galway Eyre Square","SPO.IE.IE007GYSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","13.441","ug/m3","100.00","2","Traffic","Urban","-9.0485","53.2740","12.0","Galway                                                                          ","IE004C1                                           ","73963","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE010LK","Limerick Henry Street","SPO.IE.IE010LKSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.977","ug/m3","99.17","2","Traffic","Urban","-8.6316","52.6613","10.0","Limerick                                                                        ","IE003C1                                           ","56980","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE006AP","Dublin Pearse St.","SPO.IE.IE006APSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","14.529","ug/m3","97.73","2","Traffic","Urban","-6.2543","53.3450","11.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE013CK","Cork Lower Glanmire Road","SPO.IE.IE013CKSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","13.787","ug/m3","99.86","2","Traffic","Urban","-8.4621","51.9017","10.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0110A","Cork Ballinlough Heatherton Park","SPO.IE.IE0110ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.224","ug/m3","86.36","2","Background","Suburban","-8.4571","51.8819","4.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001LM","Leitrim Carrick-on-Shannon","SPO.IE.IE001LMSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","9.552","ug/m3","99.73","2","Background","Suburban","-8.0865","53.9446","16.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001DP","Donegal Malin Head","SPO.IE.IE001DPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","13.329","ug/m3","95.64","2","Background","Rural","-7.3389","55.3722","25.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE016CK","Cork Cork Port","SPO.IE.IE016CKSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.433","ug/m3","99.89","2","Background","Suburban","-8.3209","51.8306","4.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002CM","Louth Dundalk Meadow Grove","SPO.IE.IE002CMSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","12.077","ug/m3","88.54","2","Background","Suburban","-6.3926","54.0031","1.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE006KE","Kildare Naas","SPO.IE.IE006KESample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.013","ug/m3","94.33","2","Background","Suburban","-6.6591","53.2181","95.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE004DP","Tipperary Town","SPO.IE.IE004DPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.648","ug/m3","95.87","2","Background","Suburban","-8.1564","52.4792","100.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE004KY","Kerry Killarney","SPO.IE.IE004KYSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.314","ug/m3","99.95","2","Background","Suburban","-9.5049","52.0583","35.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE011CP","Westmeath Athlone","SPO.IE.IE011CPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.797","ug/m3","97.38","2","Background","Suburban","-7.9377","53.4248","40.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007DP","Cork Macroom Council Yard","SPO.IE.IE007DPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.892","ug/m3","99.80","2","Background","Suburban","-8.9529","51.9047","76.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE010CK","Cork Cobh Carrig House","SPO.IE.IE010CKSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","","ug/m3","0.00","3","Background","Suburban","-8.2974","51.8495","16.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0030D","Dublin Lucan","SPO.IE.IE0030DSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","13.151","ug/m3","99.98","2","Traffic","Suburban","-6.4503","53.3492","50.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE008GY","Galway Ballinalsoe","SPO.IE.IE008GYSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","12.689","ug/m3","87.15","2","Background","Suburban","-8.2241","53.3287","44.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE008DP","Cavan Cavan Town Court House","SPO.IE.IE008DPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.410","ug/m3","95.00","2","Background","Suburban","-7.3628","53.9936","56.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE012CK","Cork Mallow","SPO.IE.IE012CKSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","9.950","ug/m3","98.25","2","Background","Suburban","-8.6407","52.1340","49.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0137A","Clare Ennis Drumbiggle Road","SPO.IE.IE0137ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","16.020","ug/m3","97.59","2","Background","Suburban","-8.9893","52.8432","5.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002LH","Louth Drogheda","SPO.IE.IE002LHSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.916","ug/m3","98.60","2","Background","Suburban","-6.3200","53.7322","23.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003WW","Wicklow Greystones","SPO.IE.IE003WWSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.638","ug/m3","99.97","2","Background","Suburban","-6.0703","53.1499","50.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE009DP","Offaly Birr","SPO.IE.IE009DPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","12.979","ug/m3","89.31","2","Traffic","Suburban","-7.9085","53.0945","52.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE005OY","Offaly Edenderry","SPO.IE.IE005OYSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","15.537","ug/m3","99.44","2","Background","Suburban","-7.0475","53.3425","93.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007KE","Kildare Leixlip","SPO.IE.IE007KESample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.182","ug/m3","99.98","2","Background","Suburban","-6.4867","53.3719","53.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0132A","Dublin Dun Laoghaire The Glen","SPO.IE.IE0132ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.954","ug/m3","87.03","2","Background","Suburban","-6.1319","53.2858","29.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE009CP","Kerry Tralee Library","SPO.IE.IE009CPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","15.232","ug/m3","99.99","2","Background","Suburban","-9.6979","52.2673","8.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0145A","Mayo Claremorris","SPO.IE.IE0145ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","8.286","ug/m3","97.24","2","Background","Rural","-9.0127","53.7039","44.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0142A","Longford Town Dublin Road Railway","SPO.IE.IE0142ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","15.693","ug/m3","98.67","2","Traffic","Suburban","-7.7914","53.7256","48.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0131A","Dublin Blanchardstown River Road","SPO.IE.IE0131ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","14.352","ug/m3","99.02","2","Traffic","Suburban","-6.3699","53.3856","51.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003CP","Carlow Carlow Town County Council Offices","SPO.IE.IE003CPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.443","ug/m3","87.25","2","Background","Suburban","-6.9317","52.8397","50.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE012CP","Wexford Wexford Town Opera House","SPO.IE.IE012CPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","13.416","ug/m3","99.97","2","Background","Suburban","-6.4616","52.3374","13.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002DP","Roscommon Roscommon Town County Council Offices","SPO.IE.IE002DPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","9.815","ug/m3","67.81","2","Background","Suburban","-8.1944","53.6294","61.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0127A","Dublin Clonskeagh Road Richview","SPO.IE.IE0127ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.518","ug/m3","99.78","2","Background","Suburban","-6.2353","53.3118","25.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE006CP","Donegal Letterkenny Library","SPO.IE.IE006CPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","14.245","ug/m3","96.63","2","Background","Suburban","-7.7352","54.9545","48.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE010CP","Tipperary Clonmel","SPO.IE.IE010CPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.067","ug/m3","88.54","2","Background","Suburban","-7.6994","52.3547","22.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0140A","Dublin Swords Watery Lane","SPO.IE.IE0140ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.242","ug/m3","99.84","2","Background","Suburban","-6.2235","53.4638","21.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001DM","Wexford Enniscorthy Parnell Road","SPO.IE.IE001DMSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","14.948","ug/m3","32.45","2","Background","Suburban","-6.5708","52.4985","30.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE005DP","Cork Cobh Carrignafoy","SPO.IE.IE005DPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.546","ug/m3","97.97","2","Background","Suburban","-8.2878","51.8550","79.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0108A","Limerick Shannon Estuary Asketon","SPO.IE.IE0108ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","8.355","ug/m3","98.60","2","Industrial","Rural","-8.9542","52.6392","18.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE008CP","Meath Navan","SPO.IE.IE008CPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","13.546","ug/m3","99.69","2","Traffic","Suburban","-6.6893","53.6556","50.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0118A","Mayo Castlebar John Moore Road","SPO.IE.IE0118ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","13.351","ug/m3","94.25","2","Background","Suburban","-9.2997","53.8511","41.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE027D","Dublin Dublin Airport","SPO.IE.IE027DSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","12.207","ug/m3","59.38","2","Background","Suburban","-6.2304","53.4344","61.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0141A","Wicklow Bray Wurzburg Road","SPO.IE.IE0141ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","9.202","ug/m3","84.80","2","Background","Suburban","-6.1217","53.1872","47.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE015CK","Cork Airport","SPO.IE.IE015CKSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","9.803","ug/m3","82.57","2","Background","Suburban","-8.4894","51.8519","161.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.300","ug/m3","96.56","2","Background","Suburban","-6.3588","53.2805","102.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001CM","Laois Portlaoise Dublin Road","SPO.IE.IE001CMSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.557","ug/m3","99.36","2","Background","Suburban","-7.2887","53.0361","107.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001WD","Wateford Merchants Quay","SPO.IE.IE001WDSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","14.772","ug/m3","50.26","2","Traffic","Urban","-7.1179","52.2638","5.0","Waterford                                                                       ","IE005C1                                           ","46583","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE004AP","Dublin Ringsend recycling Centre","SPO.IE.IE004APSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","19.871","ug/m3","49.90","2","Traffic","Urban","-6.2141","53.3419","4.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001AP","Dublin Inchicore Davitt Road","SPO.IE.IE001APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","18.736","ug/m3","7.72","2","Traffic","Suburban","-6.3090","53.3363","10.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","14.273","ug/m3","43.18","2","Background","Urban","-6.2672","53.3220","27.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0106A","Dublin Marino Brian Road","SPO.IE.IE0106ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","15.027","ug/m3","7.75","2","Background","Suburban","-6.2279","53.3682","14.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002AP","Dublin Raheny Saint Anne's Park","SPO.IE.IE002APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.551","ug/m3","49.97","2","Background","Suburban","-6.1726","53.3688","10.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
